case_name,large_nsd_12,large_nsd_10,large_nsd_11,large_nsd_13,large_nsd_17,small_nsd_8,small_nsd_2,small_nsd_3,small_nsd_5,small_nsd_7,vessel_cldice_1,vessel_cldice_9,vessel_cldice_15,vessel_cldice_20,vessel_cldice_21,nonpdac_nsd_24,nonpdac_nsd_25,pdac_nsd_23,tubular_cldice_6,tubular_cldice_16
BDMAP_O0000021,91.24887160843313,90.67000848861366,84.18641968444152,61.36646577240397,97.4686538156576,30.430164960750673,76.1954845561956,81.91014599343612,76.61994655592486,76.78444784074146,91.08589951377635,96.75090252707581,67.67429193899783,71.82603741335105,33.70786516853933,41.11018342363345,53.3227948431647,19.92895041101613,88.42713368829324,80.90698174666585
BDMAP_O0000049,78.75002659701651,77.6408176843141,82.42173130264595,15.20924186785553,83.8460820252012,80.92471221601564,0.0,61.20730365275849,32.15840831793009,41.693041273435796,95.26462395543174,87.9398911293414,0.0,0.0,nan,22.614703608500147,18.95935248133489,53.03946263897482,81.13276177955335,54.50321737691554
BDMAP_O0000259,83.3413814893532,94.41747229120865,92.5679005957979,70.76234703018973,88.58819263121114,40.546586143079054,23.04851082305853,69.15480437069009,36.50035790456367,71.77971811654302,98.78048780487805,100.0,74.85226526592253,67.18329906689863,68.48249027237354,nan,82.02911694160086,0.0,85.14438821077701,85.48072638146166
BDMAP_O0000258,70.80858374018811,92.15622507723693,94.19052281897994,60.13746202686877,94.39403528447954,7.437010036486491,69.46491467836044,79.70022724353856,58.4067369404482,57.934803088722674,95.55555555555556,100.0,64.1025641025641,76.87188019966723,75.61703281800922,nan,15.441215885393506,0.0,78.8775975975976,63.48658048739956
BDMAP_O0000058,59.515909852067495,92.21815074606596,92.37586221660739,60.5910037034563,78.98048172251896,54.94489985500531,67.52057625568354,57.770592931288064,66.73164885246952,66.38417665861563,100.0,100.0,70.68325287783142,21.917808219178085,25.688073394495408,nan,0.0,0.0,86.38198640956847,94.874223789462
BDMAP_O0000059,90.1583063696918,96.74047017526168,96.32644614824059,72.66634871357684,95.97829469900611,58.001440562942285,37.32867078233738,64.29857511247226,77.0626855157346,89.04800758958001,100.0,97.33333333333333,93.7217165149545,87.28211749515816,76.9128054479904,nan,55.92756770403854,3.012783882607763,92.25092250922509,98.77833641050451
BDMAP_O0000003,60.063450915123894,61.024241853405904,73.54234598363392,51.72959287640164,69.00708875752824,33.6362635981355,63.1456155267802,32.58250703696147,24.951306224918827,58.28002182225552,70.72006640381822,98.09656794297054,41.07351225204201,29.12799592044875,46.877748460861916,nan,nan,5.090641063646681,83.96812254191678,71.36466776274675
BDMAP_O0000029,60.67045407601923,86.77366674413113,83.59931987815357,51.76178784584079,77.56210951333152,46.478202686626005,7.650152704657427,26.097692878390216,29.5076416372456,53.789574344459055,79.65130164795798,98.17438072873267,33.933161953727506,5.834954153931648,13.72549019607843,0.0,nan,22.73664159088421,77.9476807370623,36.50173291055232
BDMAP_O0000016,57.905017821294955,80.00937198129576,82.55862715828907,49.93557052757661,65.29057921947289,38.54374357567702,55.717095130831,69.01046874060255,51.26664171172355,45.30741889320639,80.05634464138983,97.5609756097561,31.428571428571427,40.7119578841815,47.14285714285714,nan,0.0,35.7532429048179,74.93120262763837,58.22826179899678
BDMAP_O0000023,58.24552195014304,88.14068646998737,94.04368646058505,20.190102947475822,69.26574575010278,13.801447481017275,80.55680938461079,59.82978321270011,43.162699595058854,11.48219655816337,95.44072948328268,70.50528789659224,nan,nan,nan,0.0,17.455987707436112,6.165955210509506,65.90053492030215,60.97281101584164
BDMAP_O0000012,92.48558512198282,94.4721133027843,95.60559464644815,73.04501487713246,92.1377618625783,0.0,71.50148592806885,79.88631298390895,52.668911106411976,48.310855968878755,91.88191881918819,93.16358492472466,18.68327402135231,20.408163265306122,8.333333333333334,nan,0.0,0.0,67.13530884818609,19.142269014435367
BDMAP_O0000018,69.20443354361966,55.70025694548847,86.66183605651202,39.668498918036036,62.96119582125147,55.33625196862783,0.0,48.655679800710374,37.734327204510784,35.42986508040663,87.08133971291866,97.16981132075472,nan,28.57142857142857,28.57142857142857,nan,nan,0.0,53.237991430504394,31.379207223545986
BDMAP_O0000038,81.53764080456689,87.0401380103654,92.22670370366689,62.250068134915104,82.40244889475893,81.42833138104334,49.79889890702539,58.63674997263054,63.836663756778755,46.300996332445855,87.66859344894027,92.41150952490726,45.12108543030686,6.153846153846154,14.388489208633096,nan,nan,27.289396710364404,89.08885458674473,70.161438318207
