case_name,ssim_3d,psnr_3d
BDMAP_O0000058,94.67698931694031,33.120610452479895
BDMAP_O0000059,94.76887583732605,32.36813476580819
BDMAP_O0000259,94.8136031627655,31.06910302824978
BDMAP_O0000258,95.69705128669739,32.61400277923665
BDMAP_O0000021,96.31600975990295,33.41540949121762
BDMAP_O0000029,96.37659192085266,31.994264596683845
BDMAP_O0000049,91.57351851463318,29.579743381356227
BDMAP_O0000096,96.78793549537659,33.32949649063691
BDMAP_O0000018,90.497225522995,31.971037728668993
BDMAP_O0000016,94.64194774627686,30.309849247849296
BDMAP_O0000023,95.73506712913513,32.330132091720614
BDMAP_O0000012,95.31983733177185,32.91674610509383
BDMAP_O0000019,96.13649249076843,30.791716921863856
BDMAP_O0000038,94.80432868003845,32.97087455731631
BDMAP_O0000003,95.59786915779114,31.127076484164856
BDMAP_O0000048,94.61026787757874,31.63830936927482
BDMAP_O0000014,92.5768792629242,31.875294687340144
BDMAP_O0000050,92.283695936203,30.687956884802997
BDMAP_O0000033,93.2103157043457,31.083576133936255
BDMAP_O0000046,93.84371638298035,30.541507375706544
BDMAP_O0000022,95.6044852733612,32.68202202459145
BDMAP_O0000004,94.6334183216095,32.569680434857155
BDMAP_O0000043,94.11213397979736,30.827035930056827
BDMAP_O0000039,95.10342478752136,32.02682273320035
BDMAP_O0000045,90.60125946998596,29.14478267840704
BDMAP_O0000005,93.6741054058075,31.635372093224653
BDMAP_O0000037,94.91217732429504,32.745910200179445
BDMAP_O0000044,90.35224318504333,26.962767086225057
BDMAP_O0000020,92.67582297325134,31.40847383776286
BDMAP_O0000460,94.83816027641296,32.535972846804114
BDMAP_O0000047,73.94092679023743,19.62677521781902
BDMAP_O0000465,94.90281939506531,31.727098372622635
BDMAP_O0000008,93.38056445121765,29.895763179524202
BDMAP_O0000001,93.30536723136902,31.41779406938834
BDMAP_O0000461,94.25341486930847,31.55293249979416
BDMAP_O0000002,93.51723194122314,31.429758302541394
