case_name,dice_12,dice_10,dice_11,dice_13,dice_17,nsd_8,nsd_2,nsd_3,nsd_5,nsd_7,cldice_1,cldice_9,cldice_15,cldice_20,cldice_21,nsd_24,nsd_25,nsd_23
BDMAP_O0000049,82.12088182685659,92.39406967569276,93.10359568027005,0.9233229734141153,92.64118471326803,84.24190158938168,48.5665792860013,50.890881418625355,15.422820208985568,35.139437120115225,91.32947976878613,84.46592196395027,nan,nan,nan,38.64554024316666,22.943117583287282,1.6771261260327779
BDMAP_O0000258,76.22029145257244,96.46287271054472,93.81842005215563,63.47139712493674,94.65229904668982,0.0,81.15575710543527,87.73606283806535,80.25437387946032,77.81915689551198,92.57142857142857,97.23756906077348,74.4186046511628,80.68181818181819,35.237173281703775,nan,10.36977803009378,4.098456658215626
BDMAP_O0000021,87.24361072253866,89.17224743899081,61.49066193471153,76.7871064916581,96.79858701308605,72.0127076772482,59.840214391009916,89.44584959906794,76.6249191267716,71.02849538018965,89.47368421052632,96.75090252707581,59.12806539509536,82.85625194886187,52.0,0.0,34.535276781865,19.364732199654476
BDMAP_O0000003,87.50050863520738,97.29189288271706,96.84113553331497,81.85017811353082,94.69779199821077,55.30211659668197,93.28813742458041,74.49096202042462,74.31821661179006,91.01506898320267,80.20833333333333,98.3050847457627,82.8998699609883,63.1207278982391,75.47913308257209,nan,nan,10.024193219810904
BDMAP_O0000029,86.67349236903304,98.39345012302903,97.97971035410283,72.13127223813214,98.07095549445296,69.35615688945254,60.6026506981704,66.44345724281446,75.86063849317128,73.46638906552428,87.70764119601328,95.80838323353294,67.31391585760518,89.14285714285714,82.89473684210526,0.0,nan,11.909926544424472
BDMAP_O0000059,92.95695251762376,99.38437855074255,98.54053912158413,76.5661950711299,98.25141551748061,86.11475525021957,88.38729862322195,78.57188004525617,78.07362171775223,87.7750892163864,100.0,100.0,93.64500508160458,77.07780081210272,81.424747174301,nan,0.0,0.0
BDMAP_O0000058,89.59369227804036,96.71309670513456,97.09439998664978,75.57179901158,98.57855702801453,72.87068402996167,88.9333776447854,39.89640140941296,85.4336697807884,90.96004560367423,100.0,100.0,91.30083490438999,0.0,31.85840707964602,nan,0.0,23.34511993679146
BDMAP_O0000259,89.74019602700312,98.10186781630635,94.80481443474137,71.66217814459661,96.13010085249594,38.89905338405515,73.13735484831834,64.36724196969347,53.28820748951865,71.85851302882993,100.0,100.0,80.32021347565043,75.6133728767862,64.04255319148936,nan,0.0,1.565844363953198
BDMAP_O0000016,83.26190741369619,96.47668410563844,96.00352248188133,67.71773148364753,95.53638853765978,82.49889354019344,77.04002128680406,84.17642220293017,83.11950292467853,69.19156026456365,88.12373907195696,99.11504424778761,86.7924528301887,79.51807228915662,84.99754058042302,nan,0.0,45.411673743301485
BDMAP_O0000023,75.39145347148093,88.99628016468019,96.41099603881972,22.806773480612534,85.57193274725729,16.71193982246433,65.78319617572292,60.52112897340888,60.05550061522615,49.59038923780099,99.12023460410558,94.40756452187429,51.85185185185186,nan,94.48818897637796,0.0,13.729702666183375,33.082562533155006
