case_name,dice_12,dice_10,dice_11,dice_13,dice_17,nsd_8,nsd_2,nsd_3,nsd_5,nsd_7,cldice_1,cldice_9,cldice_15,cldice_20,cldice_21,nsd_24,nsd_25,nsd_23
BDMAP_O0000049,80.38821471053257,78.22333977627912,74.5015512354308,47.461990398148885,86.39062331784041,79.99901715587696,0.0,50.62116792826053,28.033942177105853,51.06143379862873,81.0126582278481,83.23353293413174,nan,17.391304347826082,31.690140845070424,0.0,27.200812645089233,24.32062783088335
BDMAP_O0000258,69.12738409208345,94.99805288608205,92.47454028533265,64.8263855898929,93.75901762554261,14.538249862516311,74.28889365717836,60.26249592618677,71.24426801252345,66.52072104457625,95.55555555555556,98.36065573770492,60.75949367088608,77.19298245614034,61.1764705882353,nan,30.474781602237954,18.579941256268327
BDMAP_O0000021,91.49559880605541,90.688842652308,89.1755538766939,71.81176937576056,96.50837672938243,39.97432790560927,65.25155582959545,94.43755404806953,76.77761996390848,75.74376379895526,92.13483146067416,98.58156028368793,68.40390879478826,65.7718120805369,23.227383863080682,0.0,59.383495148702806,40.78023030904643
BDMAP_O0000003,82.88446611563845,90.7751657646155,91.53129621458386,69.85468650923532,87.26022628091236,60.048628078141995,78.06025907540482,79.86523493267906,55.95437014289972,73.85824024898761,73.98963730569947,99.47089947089947,42.25352112676056,46.56252249658051,56.25,nan,nan,33.038474607946874
BDMAP_O0000029,32.99082414720355,44.31259119938038,47.44090357253712,41.24439831074703,45.12858598480653,36.98603346579913,50.47361109578258,46.5174847307684,29.736064397835094,56.6889384632562,79.56181533646323,96.15384615384615,24.137931034482758,16.538688718251628,nan,0.0,nan,16.149855231696755
BDMAP_O0000016,61.17529556114345,85.3601851314618,85.90197685022031,63.80602100631039,71.43350532084341,61.161878981279074,47.89897328565206,77.10699287044194,60.052422039704446,56.74535410324495,86.7579908675799,100.0,45.5531453362256,66.7132867132867,71.69811320754718,nan,0.0,27.705808432402062
BDMAP_O0000059,79.78102025947051,95.8253720845547,96.37712865241991,64.4336863755102,92.3294083038333,74.41853182170006,73.76295148476271,61.585168077478905,71.49563304139896,81.13420722271715,100.0,97.53694581280787,91.87607354157387,75.0601820138957,58.37264150943396,nan,0.0,0.0
BDMAP_O0000259,79.70056978142802,95.40204740972905,94.045045696874,65.97906362496464,92.70831958219094,33.30086461271334,55.43198289530786,68.48834883084093,50.23051002292351,72.20597284030542,93.50533144433672,100.0,80.3921568627451,73.84349329874622,43.188064389477816,nan,3.2892003128355993,15.502899763123906
BDMAP_O0000058,63.18695499992823,96.64251530606796,97.34712097917124,78.1504460811917,85.85474852030958,83.1731333744961,80.07634872458014,75.03240492977558,82.78203551062376,90.3312801743036,100.0,100.0,93.55045871559633,6.339622641509434,31.818181818181817,nan,0.0,29.654634432562084
BDMAP_O0000023,56.250384920395625,90.82783327479761,91.74968452572901,7.380285921052937,65.8934084272305,20.568154102130595,45.42414497198042,31.132395640157494,37.10884306433175,50.43894917994534,93.49845201238391,85.71428571428571,7.8431372549019605,nan,26.666666666666668,1.4152513689747617,16.665838153114667,0.0
