case_name,dice_12,dice_10,dice_11,dice_13,dice_17,nsd_8,nsd_2,nsd_3,nsd_5,nsd_7,cldice_1,cldice_9,cldice_15,cldice_20,cldice_21,nsd_24,nsd_25,nsd_23
BDMAP_O0000028,97.97313341217772,99.57384111848432,99.33173862504468,93.58645535332947,93.73957407111529,96.92713736836323,68.52295723037147,98.25956400145208,71.03258603943856,93.35804323212488,91.96141479099677,100.0,96.2962962962963,89.37838342355796,92.95774647887323,nan,32.11939820428787,76.94098282707317
BDMAP_O0000258,93.91361812078904,98.94398855542921,98.04724701097153,89.79405357582964,99.87005510608832,77.77790936202226,97.80111031583338,86.49243813043202,96.21854864805893,99.05550807682624,96.7032967032967,100.0,97.22991689750693,94.23076923076923,90.3145437558393,nan,63.17152197266633,43.71738595984343
BDMAP_O0000032,98.0845713160238,99.957170734313,99.60534129632241,98.65504130389789,99.78816377516979,97.35160342941698,99.86195595764099,92.75087006475133,98.8599032671374,96.47468449790227,97.1830985915493,99.59514170040485,100.0,91.02564102564102,83.54430379746834,nan,nan,98.79008417381361
BDMAP_O0000259,96.28344442790423,99.88304319300767,98.24682271306908,90.92978761778735,99.93973893066756,93.12576480262233,93.44390703152492,95.81641273454065,90.9618870788561,97.7868431006774,100.0,100.0,97.47899159663865,98.23778008133323,91.57070474435743,nan,88.10335348207467,0.0
BDMAP_O0000036,78.854752793075,98.5347870622343,99.4638244856888,82.83500645632108,90.42670980841801,71.22204627571178,80.40274335328203,80.17076798200273,72.17626509828541,87.72274952785743,30.414746543778797,79.3103448275862,99.31972789115648,49.47791164658634,81.4176245210728,nan,nan,10.502220450730036
BDMAP_O0000029,91.21653476712386,99.3678897909628,99.04970081847289,83.66177615309269,96.63590810678743,86.59192590767904,94.16269399026942,94.49273119750046,88.13396716905577,85.56039198542153,90.96774193548387,100.0,98.0392156862745,97.3592895371405,72.58912916423145,0.0,nan,40.19552278888796
BDMAP_O0000003,95.3505136131529,99.16909482666534,98.56979288044666,86.76543680308448,98.70057560159069,90.28565593423733,98.55665790209159,94.00769455859927,72.59630353769305,96.16898077774255,94.00921658986175,99.5260663507109,89.0744981813283,64.13192853870821,80.07323771742448,nan,nan,27.91977170431342
BDMAP_O0000058,70.5017679341093,89.49757727356324,88.55786509311375,94.29646708656388,81.43931130589263,97.56110547040066,96.8606601596797,94.79786069186558,96.05893794787754,87.93764297093945,100.0,100.0,99.09909909909909,69.62750716332378,76.118094124525,nan,2.8558395092232267,89.0042549645442
BDMAP_O0000016,86.90289167533771,98.16695042099504,99.49005913497552,92.57108628028642,95.17236583346475,91.05175717998833,95.07741486632534,95.28365776838396,84.63726736507778,83.56690643493661,94.91525423728812,100.0,65.16853932584269,82.62037214655669,84.74576271186442,nan,0.0,76.72897393113946
BDMAP_O0000023,86.17594505079393,92.32122289375032,99.48854936285802,59.90873463295179,87.06499920086179,44.336987576507724,90.63293701817582,83.12564770741649,75.72217824947633,80.30825935821397,99.08814589665653,100.0,97.67441860465117,nan,98.36065573770492,0.0,20.808074759294747,78.25261655507877
BDMAP_O0000019,91.64688857967191,98.70344331685853,99.62909303740649,88.82041016638655,93.87755578292175,38.77324270329085,44.58773276854704,95.8265285155061,92.99499800276337,95.90965935978457,96.99070045922565,100.0,94.45529169340945,75.73587907716787,98.31685813518568,57.98587542590251,62.64608373952553,54.23000819457911
BDMAP_O0000010,95.75557444899528,99.53131160291505,97.89218077643056,80.32583081875678,99.01004985077441,94.17185341302834,96.95262528993301,96.13981698556913,94.10086169682857,94.91809847421818,92.11356466876973,98.9010989010989,98.85057471264368,100.0,90.10989010989012,0.0,nan,52.70588566944272
BDMAP_O0000065,82.87320103439309,97.3240600065186,99.11676906550395,81.7264172125605,79.23839406347632,90.31983759165301,94.5951497097862,81.9800392637245,73.63465147011078,92.10053936218317,86.46288209606988,100.0,98.96907216494846,98.13813813813813,98.79518072289156,59.75823586410666,nan,56.98783405543234
BDMAP_O0000012,97.29698035492996,99.70989663799968,99.55209026159626,94.94068610746264,99.44214788047753,46.05932523203538,93.55391394093073,96.87984422971627,88.54796203663902,94.10013244269844,97.73123909249564,97.30155264155931,90.56603773584904,91.72530939092452,43.07692307692309,nan,82.3541571925886,14.492960727792296
BDMAP_O0000021,91.64282076365416,98.6376073536924,97.75829946630483,90.44752772650352,97.57329183223328,84.69723507387218,98.62114018223264,96.52676778168737,86.5443300307858,94.13929545624444,92.84117810429423,99.47275922671352,90.24281907018063,96.11071343354807,74.57627118644068,0.0,17.161359578242124,78.85985698484282
BDMAP_O0000031,93.11293088479326,98.42851063480376,99.13540056344556,89.96011410121902,98.08983162410131,98.66844541208924,88.55434988622113,94.12020555299398,80.33794287294734,96.29407514122835,100.0,97.65258215962442,99.02912621359222,97.5,98.04216867469879,nan,7.924866247795006,79.17569511137985
BDMAP_O0000048,85.02151074323588,99.17067789902553,99.08230883273302,84.38889773092198,79.59434596368042,28.99537377295211,98.60377095752536,92.58335289057197,85.16517650997032,86.48733442129146,95.77200051689907,99.38347718865597,90.77490774907749,84.28571428571429,75.67567567567568,nan,47.78778323402159,78.2678372336068
BDMAP_O0000018,89.55428464893872,89.12603382520821,88.59916846987959,74.41339428199419,97.85811653564328,98.30329564503853,93.02981646428424,96.31837816745526,83.53308395081417,83.6216268050848,100.0,100.0,83.50877192982455,98.43222383019778,90.9090909090909,nan,nan,81.74863232362483
BDMAP_O0000035,87.1986895511195,82.34155195950646,74.51094695804706,90.18914180241222,79.70819023939399,46.408048953165455,90.42958526849165,94.13527628756837,83.64851748585187,92.99957587480927,100.0,97.53086419753086,87.50000000000001,91.699604743083,75.04244482173175,0.7791796746767103,0.0,49.827921149674616
BDMAP_O0000030,82.19412560695993,99.45047517107336,73.38226798885255,73.39079750876878,71.71295710405711,93.11271229465505,88.03212452138759,16.356826885928253,77.69797769621938,76.02618113566805,84.70588235294119,97.71444434163044,97.67441860465117,95.2746094124413,96.55172413793103,nan,32.85074905471559,68.72305487274666
BDMAP_O0000050,89.46773894478251,98.61964484968719,98.89678661026781,88.31870706657844,93.49063245903521,92.39872943392811,96.76994568471326,96.84017588300284,79.31397055995933,61.61039682848223,96.6903073286052,95.68965517241381,58.00000000000001,82.35294117647058,89.92248062015504,0.0,53.718138644966984,67.53331627757035
BDMAP_O0000059,73.83701884869494,89.25258616380171,91.7062419706159,97.00043722701564,81.8668038295311,98.33375144793764,97.31619183615614,91.83320190846771,91.65538504501218,89.39153222549272,100.0,100.0,98.37837837837839,95.92094956919924,89.05504112267786,nan,90.54844320718786,94.59596513059634
BDMAP_O0000064,96.8587293679549,99.00895274726501,98.97452438361327,96.7240466438085,99.1775686507148,96.04350445748702,96.67960959015957,94.7506626171496,86.84120488963201,95.9444904080336,100.0,100.0,95.86776859504133,88.0,35.0,0.0,nan,81.55881110489877
BDMAP_O0000014,90.50454708143941,98.499909404872,99.09244555076691,84.95443682627135,96.7325290268482,92.80162348419894,79.35803697452097,87.29573338975518,97.10692589305327,87.75846023873726,100.0,99.13793103448275,89.65517241379311,79.38931297709924,75.9493670886076,nan,nan,58.44027579766183
BDMAP_O0000038,94.38470765166227,98.01306585645264,99.49910821642753,91.5551769178999,99.52616607637765,99.25569794546976,98.51973870889884,82.11091005974674,94.19866108982326,92.87473555109455,91.83673469387756,97.23281137562519,86.17555864428525,93.89671361502347,76.6999677731228,nan,nan,91.73908763806028
BDMAP_O0000011,96.28341105373772,96.25552669539181,95.59886767866736,89.9131720843719,97.23786250712146,89.00259207832771,93.53296520846897,92.1746198991864,69.0562628738717,86.56580885127474,97.76674937965261,95.19650655021834,88.23529411764706,67.8975131876413,43.95604395604396,0.0,0.0,88.47262566340554
BDMAP_O0000096,99.4524775110892,99.91209583859319,99.82395386344433,96.40763035172613,99.74583233394819,99.70933818867722,99.9262308579795,99.98192518353528,98.86498431636454,97.28445884170729,95.59128391763025,100.0,97.81414092074733,99.29577464788733,95.3141416263921,nan,nan,92.83085396711819
BDMAP_O0000049,84.28880265270618,90.79459018196377,89.32870046096713,74.95375373735989,83.69149274502645,92.58445912001783,55.34669376521124,88.67968456276797,75.52146553718124,76.38463119715948,97.82608695652173,98.84526558891454,78.88227210261107,50.0,82.44656662119144,52.50675762156527,46.12559572131147,51.219032018738076
BDMAP_O0000033,95.15141836246246,99.83295479681841,99.37506711852913,86.21583830997744,96.86805717616795,92.44912574283592,93.88453240627696,91.76178296991615,80.15914985527559,90.97375533679282,94.3952802359882,100.0,84.6153846153846,84.36018957345972,83.95061728395062,nan,nan,94.33936318790893
BDMAP_O0000046,77.4186215111658,99.30391702520942,98.59920528808617,52.04782630297971,97.02830630621462,11.69583385286327,95.97326504252278,98.21613772070212,77.65158587048205,68.58034512252043,85.64907503803957,100.0,89.0625,91.89189189189189,60.18054162487463,nan,0.0,67.03670910661047
BDMAP_O0000041,74.69367823706814,99.80902873071722,99.8840291192794,98.99764459150927,93.06969174567958,95.14316714288958,100.0,99.84809033958858,99.550906796652,99.8527243528543,100.0,100.0,99.07692307692308,95.13513513513514,92.20865704772476,nan,nan,98.06733076816302
BDMAP_O0000034,90.16099097597483,99.60327252186775,98.69414204460615,82.29403427105306,99.08462027547282,nan,96.98214760962854,89.30695352472463,82.88696013870164,86.60459686867152,84.40366972477064,100.0,85.24590163934427,98.68995633187774,87.2340425531915,nan,nan,81.25251815171485
BDMAP_O0000017,93.11631930613795,99.46972280600318,99.35720656295375,87.1389429508097,96.8641448904431,97.41738216583302,97.50169159946843,98.49205110109448,88.03770896523446,90.96530934777762,100.0,92.94871794871794,87.24832214765101,93.21533923303835,93.27377153797065,nan,nan,75.79162582732026
BDMAP_O0000022,97.42688565046316,99.64429207306054,99.32100990987955,94.25373550297942,99.84619125951436,92.14162914693269,99.7400775783739,98.90457291795853,91.03135234365286,97.5732028054271,99.14691943127961,99.54853273137697,98.7012987012987,88.47184986595174,96.34558743318425,0.0,nan,76.45328939483356
BDMAP_O0000004,98.74159409736723,99.8316276912459,99.2151573811975,98.16899570787864,99.92836635538521,89.68700060514875,99.63861487370907,99.94439520191173,98.3560695088251,91.01638815151561,96.6996699669967,100.0,93.53686261773304,87.69309115600068,78.95097703119643,nan,nan,88.37566305663157
BDMAP_O0000043,96.55566083036713,99.85171017915822,99.57463645307757,94.53372487021629,99.78116520058086,84.55695812564939,99.90749137199695,95.93962388461541,98.95541627758948,96.19535749694998,98.9655172413793,99.49748743718592,97.2972972972973,90.9090909090909,86.15384615384616,nan,7.0745008184755935,69.84694546934385
BDMAP_O0000037,96.8350231806873,99.66774203537848,99.87170114382727,91.2931883842761,80.8003464596218,99.73911991700929,99.5067561993636,97.72553678086537,97.1219957576361,95.16594872912911,96.68049792531119,100.0,69.36416184971098,98.24561403508771,100.0,nan,nan,76.6698800624503
BDMAP_O0000006,98.318426826912,99.32353625421135,98.75468157272587,80.81480330787056,99.78453381178876,85.79685305449024,99.54159598568782,94.92376583918525,70.08108482160253,76.07968118173144,84.76554638760312,97.95918367346938,86.54970760233918,94.33962264150945,83.07692307692308,nan,69.97375530809859,85.19543982187201
BDMAP_O0000045,95.76112907145364,99.18817721995342,98.53169982284315,90.69128653523912,98.87210860058705,nan,96.48301394388258,93.88909707968041,81.45465620479926,93.87773822975485,98.30097087378643,99.75308641975309,92.73111247360175,86.03351955307262,79.12087912087912,95.42933261902188,nan,85.5517851725363
