case_name,dice_12,dice_10,dice_11,dice_13,dice_17,nsd_8,nsd_2,nsd_3,nsd_5,nsd_7,cldice_1,cldice_9,cldice_15,cldice_20,cldice_21,nsd_24,nsd_25,nsd_23
BDMAP_O0000049,88.20467403358626,93.03945407509899,93.92937076433469,56.70414659939011,94.07670263803148,93.37447589669272,74.95681568674456,76.04982273731483,62.9881098266719,73.97991567154628,97.82608695652173,97.76674937965261,42.74285714285714,53.48837209302325,39.386189258312015,0.0,0.0,21.876250071179935
BDMAP_O0000258,82.80433960881861,98.675029684741,96.50212563748816,81.45678500631632,99.33318110512242,76.86270406989968,93.89496774208742,78.21502472034297,75.48191674641723,91.63613191973151,94.3820224719101,100.0,84.38463694981778,72.72727272727273,68.8888888888889,nan,53.15251221413719,9.6993052130839
BDMAP_O0000021,92.25399176936037,96.98340909876558,87.51349618355623,87.71138097934161,97.83151022928145,42.55495711792251,96.27843830550657,92.41123141569773,88.13548114113397,94.66226062926346,92.13483146067416,97.67441860465117,83.63636363636363,95.01302567919613,69.42148760330578,0.0,1.2359343465963095,74.41039096015616
BDMAP_O0000003,91.94626738580926,98.80454376967404,98.17613072408355,84.0100798367596,96.08523203100935,88.05318255643041,94.28328144308557,84.93646197006036,69.95424105799988,93.71744853628297,89.95215311004785,99.15966386554621,79.29701230228471,77.4153719518469,84.97807017543859,nan,nan,28.86350225902255
BDMAP_O0000029,89.00414630629575,99.69488601153347,98.62572886279311,74.96311398770843,97.63275869425385,90.14539325558498,86.76248211795836,86.8149064793985,79.40919400545778,81.82909321307152,89.18032786885244,99.55156950672645,90.52631578947367,97.35449735449735,64.62228870605834,0.0,nan,23.587189361015003
BDMAP_O0000059,90.05208848711969,99.70382391338615,99.69694293071922,89.83251734286422,98.93156403770786,88.76550244901165,93.32082199823301,91.48392175934424,81.12054261305796,96.33512886754951,100.0,100.0,93.00911854103343,92.55760368663594,85.22727272727273,nan,22.252252391134668,49.38858887667653
BDMAP_O0000016,81.56783031127529,98.00572426784088,98.34783866180815,65.67666962139613,93.9098433994653,85.96322011233188,81.01193110600853,96.24259370450253,90.21898225362882,75.38591186164851,96.68624465230947,100.0,92.85714285714286,80.23952095808384,82.28752978554408,nan,0.0,47.25280719837578
BDMAP_O0000259,93.49175094098254,98.99482076258309,96.08829687989359,74.27354976329562,99.44857493428498,91.21624652181019,86.06517242647035,88.26467321849351,64.8755947238399,88.13518887255266,100.0,100.0,85.98130841121495,71.50837988826815,70.55427251732101,nan,62.71715729828479,11.823331621436068
BDMAP_O0000058,85.00552231697021,98.88606022958749,98.24969887568825,88.24143008050459,96.35192679596008,90.49641381741208,92.36128910921497,91.27694132985779,90.72695830238032,98.25824944160189,100.0,100.0,95.00522102332057,22.19764400203648,75.81699346405229,nan,0.0,34.31689015848326
BDMAP_O0000023,76.71363870610067,93.28197932902306,97.73323510183064,62.826320080157494,85.90851879411241,0.0,87.9936567096924,62.7894902504223,71.6054753085366,70.33096994885551,100.0,97.15390021082221,85.40669856459331,nan,66.66666666666667,0.0,26.04877508374463,63.246500493924096
BDMAP_O0000096,98.81876497580836,99.71963454738317,99.44691125813395,91.9888151786584,99.73970886124036,98.93650290073671,99.78471430823076,98.10990904796567,97.55344268231093,92.67609785176506,89.77035490605428,100.0,88.39056295258118,98.61111111111111,93.63725170954086,nan,nan,75.44112543231368
BDMAP_O0000012,95.13103916616149,97.9750787851548,98.48060401082293,88.64325508276731,97.5000035242896,0.0,87.60689447983381,88.08921629545208,66.1515227610947,75.8330598277406,96.28318584070796,80.37245773094828,84.9044978434997,63.687150837988824,nan,nan,44.87975101908058,0.0
BDMAP_O0000018,80.24675121797874,79.69271852045986,94.82388946145089,54.424329367981386,91.56808832008959,82.46225784216941,66.15559999360835,64.35688862864455,64.25816267391525,45.854530299098506,97.83549783549783,97.65258215962442,65.67164179104478,79.34880916490805,48.0,nan,nan,12.445145585067243
BDMAP_O0000019,90.67686510312971,94.22128240948172,96.32037329097845,72.2232315312062,91.91516165237695,38.65649566921591,0.0,87.5616992902957,81.93017473245139,81.65557548675405,93.96551724137932,98.03074716885637,85.447202688582,67.44708892162183,89.79591836734693,9.32800682246687,6.9291162851545405,4.276322650526906
BDMAP_O0000046,71.69563968189848,99.04666683244754,96.27674148360671,47.912099166224564,96.84003804629235,0.0,82.86658472749048,91.23527143798962,68.29377696684294,57.266120596161315,75.82444228903978,97.9381443298969,91.6030534351145,65.16853932584269,48.64864864864865,nan,0.0,16.070676297740494
BDMAP_O0000048,92.48293368425045,97.30976642362562,96.11912291285768,67.70373025474737,81.0746842369358,6.968921306268691,94.58645445680047,90.03827172185164,64.15901539808112,80.18574214805527,98.84816753926702,99.24935270709578,86.15384615384616,80.0,53.96825396825397,nan,6.937804877337664,64.7667090778564
BDMAP_O0000022,93.27057527187367,98.2526336588483,96.92081906965313,85.54431800435019,95.20998692074394,93.96418749127078,95.22584265298471,92.43940517433684,72.7169562962787,94.7629475294194,96.2962962962963,97.81859931113662,69.7951090548579,91.1504424778761,89.29022082018928,0.0,nan,37.87789682796506
BDMAP_O0000050,90.98290489316362,96.72926249943579,97.13916230247563,75.29616257724246,95.17239004964676,77.37386408087812,89.71374534369346,79.34038666370326,59.75931704785658,51.973900722183096,95.70405727923628,97.02127659574468,43.557168784029045,49.05660377358491,53.608247422680414,0.0,0.0,45.21008519230311
BDMAP_O0000014,83.54568198091525,97.39626549528408,90.06564914020176,65.90257194398419,95.63010983836632,84.99495219443126,92.97601385457989,95.12738744067626,90.97053992576913,49.27372725876946,95.15151515151516,96.46017699115045,76.92307692307693,40.40404040404041,34.68208092485549,nan,nan,27.310258152908133
BDMAP_O0000038,87.84117683749707,94.79864166059345,96.88845487767311,74.87249727271674,98.69001026975657,86.87997877951902,92.50644552723745,75.20739088319381,88.1928710250895,83.37354647227009,92.53456221198157,98.14670834457262,73.03760974970515,68.75000000000001,41.043239533287576,nan,nan,49.50736884497275
BDMAP_O0000033,92.54392623156758,98.126217016231,99.34514183751324,83.80687918798156,92.16764401939992,95.42477841639665,94.6894385494866,87.60721583243736,79.43174314576868,84.6793832734722,92.49249249249249,98.43970519052847,83.6466649497811,93.6849005754243,82.25170311939765,nan,nan,82.81895474181023
BDMAP_O0000043,89.55089267038348,99.32411295070641,98.19250400435662,84.21249155534237,98.42840684065634,66.61393285900041,85.79346260848845,82.66670467328086,95.1809937285501,83.819750495494,98.6159169550173,99.51923076923077,95.38843161574022,69.0909090909091,nan,nan,3.8287527516659536,40.737766956417744
BDMAP_O0000004,97.24016277167232,99.03471191671666,98.76835345086646,91.10807684426415,100.0,67.7339123653467,99.50600697838438,98.6303417461232,96.37223941410863,86.76818049897393,99.19484702093399,100.0,85.20839008444565,86.26728110599078,82.92682926829268,nan,nan,79.16504282267907
BDMAP_O0000037,93.48686596642982,99.49869370885266,98.69068305678883,79.0120948431633,85.0470950068282,96.71881424919569,99.44116816314659,93.87114543255797,90.20484191191134,87.17054019441026,86.30136986301369,96.37308251052619,85.0868567682727,69.17293233082708,88.75739644970415,nan,nan,59.504826048586025
BDMAP_O0000045,93.78935228718275,98.85137476528708,99.21420085353613,67.62965426038238,97.82663331894716,nan,87.97632011131601,91.35610878902939,77.65761277930721,82.92204860466906,93.64618876546365,99.00497512437812,88.88888888888889,90.32258064516128,79.12087912087912,36.37545988099467,nan,52.87720570132507
