case_name,ssim_3d,psnr_3d
BDMAP_O0000058,95.24860978126526,33.36141290992016
BDMAP_O0000059,94.7712242603302,31.492942918879333
BDMAP_O0000259,94.05999779701233,29.816090093806352
BDMAP_O0000258,95.60773968696594,31.872535706418155
BDMAP_O0000021,96.33589386940002,32.909783484390594
BDMAP_O0000029,95.81121802330017,30.6684256788785
BDMAP_O0000016,94.14737820625305,29.39615906476085
BDMAP_O0000003,95.25487422943115,30.092726011509463
BDMAP_O0000049,93.26381087303162,29.884662495293
BDMAP_O0000096,96.83706760406494,33.08565149096759
BDMAP_O0000023,95.37152647972107,31.320097558922306
BDMAP_O0000018,92.3475444316864,31.39160428617126
BDMAP_O0000019,96.2199866771698,30.47836980552178
BDMAP_O0000046,93.5225248336792,29.48162171697879
BDMAP_O0000022,95.9388017654419,32.48641166974562
BDMAP_O0000012,95.73319554328918,32.64082411047302
BDMAP_O0000038,95.5186665058136,32.714280047587216
BDMAP_O0000048,94.64771151542664,31.53559238608708
BDMAP_O0000050,93.3563768863678,30.255965296505583
BDMAP_O0000014,93.50364208221436,31.590593262613396
BDMAP_O0000033,93.13297271728516,30.663920292896197
BDMAP_O0000004,94.81789469718933,32.12238425634811
BDMAP_O0000043,94.21626925468445,30.39377543718668
BDMAP_O0000045,90.36802649497986,28.61421848053663
BDMAP_O0000005,93.93203854560852,31.260345178617364
BDMAP_O0000039,95.16024589538574,31.95142575940105
BDMAP_O0000037,94.8298454284668,32.20138347640778
BDMAP_O0000460,94.92190480232239,32.070369571921944
BDMAP_O0000465,94.17364001274109,30.672469082233302
BDMAP_O0000044,89.91491198539734,26.292441932092594
BDMAP_O0000020,92.836993932724,31.01571011091473
BDMAP_O0000047,75.17679333686829,19.49972883713098
BDMAP_O0000008,94.36073899269104,29.848459026186074
BDMAP_O0000461,94.02696490287781,30.949312965052197
BDMAP_O0000001,93.67976188659668,31.087529581777623
BDMAP_O0000002,93.05875897407532,30.70548777922598
