case_name,large_nsd_12,large_nsd_10,large_nsd_11,large_nsd_13,large_nsd_17,small_nsd_8,small_nsd_2,small_nsd_3,small_nsd_5,small_nsd_7,vessel_cldice_1,vessel_cldice_9,vessel_cldice_15,vessel_cldice_20,vessel_cldice_21,nonpdac_nsd_24,nonpdac_nsd_25,pdac_nsd_23,tubular_cldice_6,tubular_cldice_16
BDMAP_O0000049,84.75217755388663,20.7152903355435,31.34167514817697,0.0,29.047236911596258,51.84753967767632,0.0,7.233502538071066,0.0,0.0,10.768800670953313,31.751753702260327,0.0,0.0,0.0,nan,nan,0.0,51.687369363989255,7.823758128593611
BDMAP_O0000259,95.5894428806643,89.0468638156325,95.08853001865741,56.26131866657723,90.36643324366621,66.79174484052533,31.92106790481718,65.41981695185038,33.66733466933868,78.43726814791675,84.72234277084382,86.00256833608512,63.27160493827161,57.45454545454546,43.42701722574796,nan,nan,20.42972374901849,37.428272597509526,39.181848119971995
BDMAP_O0000029,83.97237719369531,86.46248105849399,84.13857717777825,26.75755362601098,64.43493544344163,65.48239281903207,37.8021978021978,32.65804247010007,4.065189525727889,62.33333333333333,66.31150573436922,76.32487014638045,36.07272727272727,7.094459944200877,10.46195652173913,nan,nan,2.9710561625455245,64.09769478958599,9.113971871040185
BDMAP_O0000065,83.0837459792977,88.99423521493577,87.08816200609105,53.02111374177018,78.46660562592197,62.135447902090135,53.41563786008231,8.707482993197278,3.2882011605415857,55.67368936795688,72.05247097055442,75.79931546873696,0.0,39.65229020394517,32.661570535093816,nan,nan,31.573964497041416,32.421419644826244,2.5310807650096256
BDMAP_O0000018,92.51184435240938,36.0224811193724,85.2182307732919,69.77083903953255,87.58521558125526,87.01109492323211,43.50051177072671,46.36524822695036,32.12250712250712,53.69918488136649,80.03593320651025,85.93743239150187,46.259673258813415,56.5604591331882,46.56543745480839,nan,nan,0.0,8.33999230518808,4.874978097642333
BDMAP_O0000030,87.56629817386562,56.228071463174736,63.62458196622857,12.930193674237147,33.29462257005807,28.42275720608874,0.0,0.0,14.101184068891282,46.859020051445746,75.79028825691623,59.28805122899248,22.544283413848632,21.583411875589068,45.004500450045,nan,nan,6.649395509499137,18.874462587513804,0.2809666090056089
BDMAP_O0000059,63.39930951206652,93.75928633845375,93.99731596545632,70.91452541916283,65.44672504047172,91.96188070071149,73.95140071196408,56.54692931633836,54.333602222819756,82.67750007245887,81.82484964060437,91.31203062877337,71.1281070745698,57.06030031737009,23.060344827586206,nan,nan,0.0,66.47223907627952,63.7965830892349
BDMAP_O0000034,93.61007131896842,79.5882658774596,93.5528658330658,27.251644057565844,92.27516370373513,9.230769230769232,49.30196978389749,59.96778091018928,4.638783269961976,78.19988642816581,83.52892271288331,88.86706628223962,12.350597609561753,55.02721283299914,37.32876712328767,nan,nan,42.04887847338467,21.466306674598695,32.92062181868207
BDMAP_O0000023,88.23403694757806,42.31563384231053,57.928866668316715,0.15033483668170014,70.4520735605463,0.0,27.177089421391,15.634344297308841,1.9247594050743655,25.6054064201239,57.796535309417486,59.109487075382326,14.37371663244353,0.0,37.913486005089055,nan,nan,27.004516393923396,9.882191125463462,0.770740957859079
BDMAP_O0000016,85.79143038894344,93.19100675228664,94.59878372741444,37.26849711873286,88.20896924561659,82.09925807691171,0.0,38.65589997395155,11.09220823409323,54.40232871138376,78.46311475409836,83.99166319299708,24.046434494195687,32.71513353115727,0.5494505494505495,nan,nan,31.863173216885006,48.12696628260682,5.551419982970074
BDMAP_O0000012,95.03248375812095,66.7766739376952,96.50422878632112,64.18481285448712,96.13872095355434,24.69690166142793,42.54486133768353,3.6235803136830715,31.755725190839694,50.51060986860942,84.15968825138877,79.16626644894824,41.56645081714462,18.639053254437872,1.2295081967213115,nan,nan,8.267674042093901,3.0593321926580126,0.6619866751344661
BDMAP_O0000064,87.78693571647608,93.08578374623757,93.78818811787004,75.64797188460976,93.49772065882259,71.8301207019641,68.33333333333333,19.919354838709676,59.4269340974212,78.01869217402195,89.00199804570713,85.48533289386948,62.912621359223294,51.031746031746025,56.56414103525882,nan,nan,45.821701098083004,47.58390773527954,16.915837123148346
BDMAP_O0000258,91.95148842337376,81.43471936901138,92.25847957396618,71.40234306696975,87.63260261929052,32.42614561525936,54.88798370672098,62.23048327137547,24.150634465820712,71.57208027040443,91.39466878517942,86.64799504483882,45.7974851091992,30.886627906976745,41.53948241539482,nan,nan,52.79357644697223,33.76631139750494,33.19569330055164
BDMAP_O0000021,93.9633390684971,89.98283485045513,88.53443447224791,62.814683375845625,93.98227363698344,10.844370860927151,63.647199046483905,71.57258064516128,48.51471209348163,42.44298262890456,86.73801994648504,75.38905603323202,55.07936507936508,59.359812300988764,38.72305140961858,0.0,nan,48.94028750460745,19.94059844699544,11.568100953555671
BDMAP_O0000011,78.78712906533006,75.59055118110236,84.71122205832293,21.9388523520257,57.34120511453601,11.697722567287784,51.16096025186935,59.79782270606532,15.721572157215721,6.291635825314581,56.079882101717345,72.11557648561279,25.505716798592786,29.852700490998362,0.0,nan,nan,0.0,33.944137634307204,10.946006325180157
BDMAP_O0000032,89.27297811863477,63.47557033342569,92.3241427992632,67.82142857142858,91.86831806995602,75.25078528726314,68.4557853057633,50.43072505384063,37.37531781732838,79.2912615774032,88.8944637664633,81.8824918807204,54.844476224526275,41.02870813397129,50.26994601079784,nan,nan,70.45354766809632,38.130652755996245,26.955201362129916
BDMAP_O0000096,95.30658283917435,92.24524491889521,92.97142953373015,57.070738703979764,90.2384673924436,92.69854103120062,65.07807746907321,72.82483189567344,43.97970167614947,79.41371796202138,86.92248141277516,89.4524982017374,54.88673139158576,69.89740681548693,66.49759066700481,nan,nan,73.81845735308885,40.221484163127826,1.5737567603484173
BDMAP_O0000033,90.93229966853293,34.23273592663889,95.33151740632474,62.6073426008837,87.4121448663672,86.51826189510928,58.931419457735245,68.25802784882069,40.896655193716356,73.60546621900218,77.96917190766808,70.79644236960722,50.71472964574269,62.072503419972634,47.926267281105986,nan,nan,71.59304688087892,23.57950013742364,18.500281421680175
BDMAP_O0000050,85.96667952675907,92.59144461446604,93.3520387974872,25.74740869763856,89.57106594282115,73.87236821884125,59.50323974082073,56.84287632767672,28.07168151089173,29.54653597259231,75.33022277715713,71.01606252692474,10.512569376428338,0.3878787878787879,51.55746509129968,nan,nan,16.253716551040633,29.85413812385675,19.629473342022923
BDMAP_O0000043,92.84880334802435,74.77418290173026,96.44390967934588,70.03107066992169,93.80646949360573,45.56655221167441,52.230387967868744,37.94089609151573,71.01686972820993,73.61475462281656,75.63632026131796,77.72885133453786,73.86609071274299,15.88235294117647,45.79256360078278,nan,nan,0.0,56.10467976256845,14.94738849858537
BDMAP_O0000019,87.40150599695599,95.62060774838234,96.18476236795907,63.61369082826705,91.47428050076223,10.92436974789916,0.0,53.462627649532315,55.70443807605917,82.60899369344666,92.00345196908638,77.34110330181524,66.39298790635748,0.0,64.85809682804674,6.684138559708296,nan,8.02761499558481,34.710347142386915,7.599524529572693
BDMAP_O0000035,88.9337634064293,90.24679240611543,85.37281472823281,47.539936102236425,76.11957323518452,56.6004040167462,54.54130534002738,57.8184591914569,14.496365524402908,72.58064516129032,73.42866768988881,85.54012258898949,0.0,0.18854584020740042,19.886069394096324,nan,nan,3.2834325783293448,17.446995864973925,16.145566439355118
BDMAP_O0000028,90.40261031835604,82.28728991596638,82.41953466717308,7.505703422053232,81.51438454012191,7.512650836901518,42.217484008528785,0.0,1.680672268907563,4.249451582575995,69.34117984785418,73.57569775730659,15.633423180592992,1.2761020881670533,69.00318616294948,nan,nan,84.35319660209524,7.084822879428014,0.0016442906119227513
BDMAP_O0000037,96.73208322436344,18.135274382163384,96.23671160641062,47.37808276058001,81.51702797975598,92.11889744034875,67.33250104036621,40.9176548819683,50.36369934187738,71.50676459219173,82.73248958415219,76.58902937541592,61.28284389489954,51.8975509441017,63.626273837150634,nan,nan,28.962909324965807,40.15388592882354,20.414399260099923
BDMAP_O0000038,93.78191626418334,86.18349658433753,85.17919391219156,51.04783726388734,78.21445581303685,85.66242131459522,71.61136412925613,22.208073347765186,60.133863208533775,78.3909010013399,84.56938536465076,63.32647179909428,47.4034620505992,44.61028192371476,23.01661962997805,nan,nan,nan,49.386986313640854,14.181529168653631
BDMAP_O0000048,78.05200784934554,41.84651711924439,91.22823996225638,3.9317464869515346,62.017048780421405,25.08630609896433,8.448030374940673,20.246913580246915,11.291984339583763,41.197440317914854,73.3280037239802,79.50917127272398,19.402253797158256,35.84033613445378,41.50453955901427,nan,nan,0.0,7.428756940255013,15.505969052217376
