case_name,ssim_3d,psnr_3d
BDMAP_O0000058,94.83613967895508,32.83615664239179
BDMAP_O0000059,94.52459216117859,31.496023635155947
BDMAP_O0000259,94.62625980377197,29.834474505691297
BDMAP_O0000258,95.55864930152893,31.947952556901512
BDMAP_O0000029,96.19250893592834,30.548396631050153
BDMAP_O0000021,96.32470607757568,32.94845701822345
BDMAP_O0000016,94.63830590248108,29.234147677685346
BDMAP_O0000003,95.53730487823486,29.900926299656177
BDMAP_O0000049,92.3570454120636,28.91890614256045
BDMAP_O0000096,96.69411778450012,32.75432574354347
BDMAP_O0000023,95.61845660209656,31.24206073978346
BDMAP_O0000018,92.65561103820801,31.34159182847677
BDMAP_O0000046,94.2711353302002,29.519668260600923
BDMAP_O0000019,96.43075466156006,30.619691220310905
BDMAP_O0000012,95.97271084785461,32.98456982662422
BDMAP_O0000022,96.2275505065918,32.68898997610116
BDMAP_O0000038,95.94089388847351,33.09732144057058
BDMAP_O0000014,94.40034031867981,30.91696253366827
BDMAP_O0000048,95.03200054168701,32.09812005939821
BDMAP_O0000050,93.00667643547058,30.499706998024664
BDMAP_O0000033,93.43077540397644,30.213071945284696
BDMAP_O0000004,94.83277201652527,32.1471518503853
BDMAP_O0000043,94.99346613883972,30.37367644595758
BDMAP_O0000045,90.68222045898438,28.55961343620455
BDMAP_O0000005,94.24653053283691,30.832879654324753
BDMAP_O0000037,94.53227519989014,32.10476733817083
BDMAP_O0000039,95.26388049125671,31.822910838235728
BDMAP_O0000465,94.50036883354187,30.437206960988185
BDMAP_O0000044,91.2069022655487,26.68771741168879
BDMAP_O0000460,95.2341079711914,32.212688508432976
BDMAP_O0000047,75.73972344398499,19.419343896339413
BDMAP_O0000020,93.10169816017151,31.249484699074117
BDMAP_O0000008,94.62643265724182,29.77801079260136
BDMAP_O0000461,94.2869484424591,30.56829106436441
BDMAP_O0000002,93.45685839653015,30.33280423116569
BDMAP_O0000001,94.00525689125061,31.45027546691775
