case_name,large_nsd_12,large_nsd_10,large_nsd_11,large_nsd_13,large_nsd_17,small_nsd_8,small_nsd_2,small_nsd_3,small_nsd_5,small_nsd_7,vessel_cldice_1,vessel_cldice_9,vessel_cldice_15,vessel_cldice_20,vessel_cldice_21,nonpdac_nsd_24,nonpdac_nsd_25,pdac_nsd_23,tubular_cldice_6,tubular_cldice_16
BDMAP_O0000049,89.52848213513924,91.07228568685802,92.05427398684375,42.08216506156284,95.35466921423453,88.1320224719101,45.23809523809524,23.12804607886575,52.886277220877986,80.47479648714761,84.66789978140238,83.43179132963738,55.81395348837209,69.50354609929079,52.807017543859644,nan,nan,66.49343900220866,58.51135298700419,40.77324554126315
BDMAP_O0000259,97.89703411309864,91.99384305463934,97.18196708039333,78.19573840051656,91.6820264079763,78.00804828973843,48.84705882352941,67.36292428198433,43.189655172413794,87.19184430027804,89.23092399778683,90.43527992938046,76.83310841205578,75.22026431718062,65.07462686567163,nan,nan,5.816240516999157,41.06019423181464,46.41252939808234
BDMAP_O0000258,96.14044993171363,86.95367814256272,97.38701666406729,79.17057413775139,91.22883033017393,42.81358885017422,73.80772142316428,69.14935319482555,56.60130718954248,80.11815395549237,91.71503604703678,91.71507730807042,64.50116009280742,55.12273212379936,74.7,nan,nan,15.76301615798923,36.57740949746838,43.62486683391182
BDMAP_O0000003,90.74025831508334,94.55039870650057,94.12332975132155,45.059665871121716,89.77192109791002,77.75325535201942,73.32695984703633,58.42622950819673,50.14464802314368,79.99919844498326,86.58507319414447,87.95713114590207,56.56279508970727,49.13733609385783,55.27156549520767,nan,nan,29.818078453666857,48.857092825837036,42.4883710033655
BDMAP_O0000021,96.62319909241417,90.53659143194677,95.76812745885972,75.26012030564135,95.78791433684697,57.23696957953885,68.7900906879009,78.39607201309329,61.93767705382436,44.19086137994126,89.53072993501664,84.82535875386691,61.75084175084176,66.7179802955665,52.31567247128566,0.0,nan,67.93203386940957,31.168842349953184,14.253904661552172
BDMAP_O0000029,91.4604757534477,95.49295044578064,95.34821476366362,74.22244794311833,73.39258009394639,88.31392952812693,67.97752808988764,56.62100456621004,55.91272727272727,77.95387038255288,88.83574902802856,87.75554918847858,70.05171603196992,63.32617513719876,57.36766809728183,nan,nan,0.0,74.77646534171258,15.045559363680242
BDMAP_O0000059,77.45014752709533,96.3081703474612,96.19482572457142,79.12835075893196,69.91733983333668,93.73835052687915,76.89320388349515,74.6268656716418,63.40702408584148,92.97263819151054,90.21028969979622,94.86819121810187,78.51668726823239,79.13516472238376,60.94054580896686,nan,nan,0.0,62.327657243718626,67.11695866767408
BDMAP_O0000016,89.8097170926086,95.31024866372299,96.22352151825937,59.849198868991515,93.53998251901788,93.66365602340669,38.88888888888889,68.23477687403825,57.68038955289951,83.33065853528059,83.33191814553791,87.00547302580141,63.64145658263305,64.47072072072072,61.733615221987314,nan,nan,1.8919743667989013,53.27125430247882,14.695691383954529
BDMAP_O0000058,83.39827264398573,96.35423322579551,95.97669409012998,81.72983706673286,45.79678226768047,91.45730926827791,81.3439015734059,83.45135064253869,83.25985764598674,91.57015502414647,90.45916428787154,94.5044810905524,82.65734265734265,43.79452568428947,53.85689354275742,nan,nan,0.0,60.24951450264122,51.98843976352264
BDMAP_O0000023,92.81025595841227,64.70211885137932,56.293418988571,35.256900862288894,91.24345480972978,24.450456543794385,69.44612286002014,46.06773019871257,31.465919701213817,65.33978067524393,65.93398377630743,77.89299242424242,51.310344827586206,0.0,67.19745222929936,nan,nan,54.13412768698173,26.403035616291675,13.930625995151297
