case_name,ssim_3d,psnr_3d
BDMAP_O0000059,95.32081484794617,32.772185349764975
BDMAP_O0000058,95.34044861793518,33.23285124683323
BDMAP_O0000016,95.4674780368805,31.281835697950466
BDMAP_O0000259,95.36979794502258,31.353758513298253
BDMAP_O0000258,95.8988904953003,32.3293085109106
BDMAP_O0000021,96.57369256019592,33.22762630862645
BDMAP_O0000023,95.55210471153259,30.921674619207632
BDMAP_O0000029,96.73261046409607,32.423838651884324
BDMAP_O0000049,93.70947480201721,30.79047236542843
BDMAP_O0000003,96.0768461227417,31.601658758263
BDMAP_O0000018,92.65908598899841,31.6305884873709
BDMAP_O0000096,96.73758149147034,33.12501465912685
BDMAP_O0000012,95.76256275177002,32.74092113012315
BDMAP_O0000046,95.21170258522034,30.83222030551029
BDMAP_O0000019,96.42679691314697,31.16650444853253
BDMAP_O0000048,94.67270374298096,31.176520311329515
BDMAP_O0000022,96.04594707489014,32.56498113245597
BDMAP_O0000038,95.62029838562012,32.991200855429014
BDMAP_O0000050,93.66831183433533,31.056112101741444
BDMAP_O0000014,94.71914768218994,32.13886753763809
BDMAP_O0000033,94.44540143013,31.921775597591004
BDMAP_O0000004,94.92592811584473,32.58692342590271
BDMAP_O0000043,94.78340148925781,30.503238271991524
BDMAP_O0000045,91.47241711616516,29.537912574804402
BDMAP_O0000005,95.17765641212463,32.516603740915436
BDMAP_O0000037,95.00346183776855,32.77025371082834
BDMAP_O0000039,94.9418842792511,30.995007007225954
BDMAP_O0000465,95.13184428215027,31.6578703498406
BDMAP_O0000460,94.9995756149292,32.24418885852055
BDMAP_O0000044,92.05577373504639,26.80867393373195
BDMAP_O0000020,92.88493990898132,31.163661711908787
BDMAP_O0000047,71.20396494865417,19.425691129424763
BDMAP_O0000008,94.83616948127747,30.07350985287138
BDMAP_O0000461,94.69203352928162,31.932124327969866
BDMAP_O0000001,93.95473599433899,31.392706385746195
BDMAP_O0000002,93.86253952980042,31.577782493966033
