case_name,large_nsd_12,large_nsd_10,large_nsd_11,large_nsd_13,large_nsd_17,small_nsd_8,small_nsd_2,small_nsd_3,small_nsd_5,small_nsd_7,vessel_cldice_1,vessel_cldice_9,vessel_cldice_15,vessel_cldice_20,vessel_cldice_21,nonpdac_nsd_24,nonpdac_nsd_25,pdac_nsd_23,tubular_cldice_6,tubular_cldice_16
BDMAP_O0000021,91.0494579736369,93.84162189980513,82.65806659188735,66.24697618069517,96.27704441099155,38.87159697430568,76.64338808072473,89.32422855394049,79.69461196807714,83.94189827665942,91.08589951377635,97.30700179533216,69.06395827614602,74.26710097719868,19.51219512195122,0.0,0.0,25.2090299560858,83.24454596819949,79.26445327006206
BDMAP_O0000258,80.8561085260886,97.28703075441857,94.7347806552928,66.45623848078031,89.83923589984151,16.313948913692666,76.28302167383735,69.40233390625524,71.34808738036928,75.04290919693284,94.3820224719101,97.8021978021978,80.89519650655022,67.48377793799567,0.0,nan,11.573785351924727,16.027098774154144,91.34248484665981,89.2127949183303
BDMAP_O0000259,92.56482162600508,97.53886167979867,95.39353924757032,63.9857378817549,97.08017952471545,53.33801592059962,76.76153062985577,52.092621535772246,56.226511233277044,80.13517740319209,100.0,100.0,72.91666666666666,70.35717724078174,63.79310344827586,nan,29.50493028978206,0.0,90.01477616112672,90.01090504136594
BDMAP_O0000029,90.89063436098587,98.2822938865304,97.83366505503939,71.0341184625803,95.821510017583,71.20115083469145,63.40828244869059,74.17508001950723,67.80214713216851,75.92579705013459,93.37539432176656,100.0,58.59375,73.20261437908496,68.07610993657505,0.0,nan,1.093926306263322,82.68645538662291,72.75066617900623
BDMAP_O0000003,90.79443773572731,96.43663821559532,96.08445228822345,76.98739493298665,96.013475086743,65.28329902492412,92.78563042454745,81.114084639975,43.19569795955655,86.72290452616167,91.50943396226415,99.41520467836257,87.73377337733774,74.32177477067205,72.79606507756338,nan,nan,8.891331546501828,95.81951267302067,91.98507654702175
BDMAP_O0000016,85.68694222714147,96.47494877043144,96.76444198286124,57.94497314777275,94.87308595909674,79.44437486626586,69.2033144310121,93.49070690584404,83.98460711505561,68.39276469191465,93.3715146948003,98.07692307692307,82.77227722772277,78.10650887573965,86.77867056245434,nan,0.0,34.21035011050588,88.64387381968277,72.27769460781882
BDMAP_O0000059,94.9881762711965,98.02982652113879,99.2578871287419,74.46390160143555,98.43993345818802,80.7321444587151,78.51422178932947,87.37690165398925,81.74981821173837,87.11910901810623,100.0,100.0,93.4010152284264,85.26885484261828,83.52742874655226,nan,52.82014322304408,11.872185934228256,99.0979381443299,97.92402654785606
BDMAP_O0000058,92.78426527355577,98.20345395261926,98.37157886121076,67.3094476234743,95.02327406469975,75.7243823862742,88.080923354953,76.98308349702707,86.07361364666876,91.03144545134144,100.0,97.59036144578313,85.30805687203792,5.139186295503213,67.03682719546742,nan,0.0,0.0,97.93735676088617,95.88609878086775
BDMAP_O0000049,88.4518948323669,89.51243882263104,87.80058852203456,38.02744891413836,92.1052662553027,83.7410411691001,0.0,75.20650415473101,19.952029004244025,39.04073799156,92.26361031518626,78.50467289719627,nan,0.0,nan,0.0,0.0,14.788027718360789,79.3851249069575,57.82739035078232
BDMAP_O0000023,77.18994656929374,80.32899118309038,96.70979574521445,53.62674263529574,87.25813612576715,21.876619369654396,80.0826988489148,63.938909053913385,60.69100987846582,62.53970056506527,100.0,89.47368421052632,57.89473684210527,nan,80.76923076923077,0.0,22.27259841921592,23.327349697061386,70.27476022804167,65.08878454293337
BDMAP_O0000096,98.37823798697059,99.1975834709906,99.3316703451302,81.72294823625845,99.51076879105707,97.32956545553823,95.5425829035037,93.51608025191615,91.74525169359262,80.0578368896315,85.80933107864608,100.0,84.32438893205044,99.33333333333334,79.28782132321956,nan,nan,69.74139896137359,92.91314855039475,79.85278192298962
BDMAP_O0000018,42.188534393930745,72.01482608574572,90.49370306278506,58.607275732968404,60.7367403636696,73.14627488247999,31.01778912344458,52.609798149588194,66.56130810814344,50.71578727683036,80.8080808080808,99.07407407407408,nan,14.285714285714288,61.621621621621614,nan,nan,0.0,55.17226969766617,18.33143952844258
BDMAP_O0000019,88.7296763236899,93.08782404612323,94.95772518352408,65.01348751265674,86.17531489371916,15.256439577842265,14.517018943003734,89.41357361759715,83.80337338490935,75.09789891958837,91.24668435013264,99.32236205227493,74.7844550250933,0.0,52.91607396870555,2.1462341872759167,0.8591129570566616,4.191064072826362,81.94742222019168,84.4136481244552
BDMAP_O0000038,87.67766226095203,92.46264106550451,96.2086925308947,72.64707698815309,95.47456907722905,91.85650654388485,86.39893600447608,26.60474754455857,77.76680107781092,69.10009967237231,86.1328125,92.76268965369778,46.08294930875576,81.13804004214961,28.785607196401802,nan,nan,61.086850888329735,86.5678292440999,73.22768794142563
BDMAP_O0000012,93.65021855534343,97.45178203863362,97.40511672503678,76.13065867229233,97.52416786055402,0.0,51.58137844729455,82.62890566506138,49.95400779939628,59.00197904521322,92.67399267399267,89.44266711567603,22.78481012658228,nan,8.860759493670885,nan,28.057043164246366,0.0,77.7129962505954,58.401757835087324
BDMAP_O0000046,75.96004289543453,95.58994107046334,93.60243522883181,33.448607077808035,91.54281763190004,0.0,37.81747353161033,79.23208765895582,49.415158069237755,46.766755370863336,82.91524925968528,78.48633496846531,65.34422403733956,29.34648581997534,25.0,nan,2.5368483374351283,24.004168167641403,64.82872643787918,76.41188339436266
BDMAP_O0000022,93.37561871484927,96.94604539542925,97.00370792484956,70.29543284827969,94.2138466612353,78.33517682935451,65.67310206965831,76.99628209885923,48.09539282288777,89.45272370245534,94.23459244532803,97.94980060989914,60.94182825484764,70.52631578947368,62.58231889842347,0.0,nan,26.160343481013808,86.48874421390234,89.82233370136935
BDMAP_O0000048,91.60722392801249,97.74012276475695,96.07558366706762,46.78848367970866,74.18245357123826,18.438370562363318,58.4369240514844,78.43681113469142,30.894451252020065,61.44640495744831,95.29453286339074,97.60547032700848,7.5,56.63716814159292,0.0,nan,0.0,45.162175474209626,70.48704213313053,80.89830701492092
BDMAP_O0000014,63.12685256195041,92.05246977108978,84.52584118381678,51.22274038546016,74.0229881576839,42.35795154386453,40.59783070831951,75.46037148368843,63.74924732163508,45.90093830927016,94.18960244648318,88.57142857142858,45.16129032258064,20.454545454545457,14.86988847583643,nan,nan,36.67360369689601,82.43028200245219,69.74233229361127
BDMAP_O0000050,91.21184903052428,96.47266023215003,96.32449982662158,68.44352839500597,95.46207522927556,73.2404679607576,85.16068460079111,88.51460058251094,28.93999785175909,46.51235731910216,95.07803121248499,97.42055740961906,9.090909090909092,26.666666666666668,50.02084201750729,0.0,3.977986526113903,51.71715410296388,73.60873255325616,63.69692435036887
BDMAP_O0000033,91.50075276031677,96.81814950841026,98.25994820446961,57.85762995161551,97.80081120396773,85.93322670816264,79.22377601471659,60.904548923906034,49.43971236329703,62.38668519974797,90.1840490797546,87.0206620750944,54.82233502538071,44.33274692133701,44.66501240694789,nan,nan,52.640263456770406,74.85635121380918,93.93629976640244
