case_name,large_nsd_12,large_nsd_10,large_nsd_11,large_nsd_13,large_nsd_17,small_nsd_8,small_nsd_2,small_nsd_3,small_nsd_5,small_nsd_7,vessel_cldice_1,vessel_cldice_9,vessel_cldice_15,vessel_cldice_20,vessel_cldice_21,nonpdac_nsd_24,nonpdac_nsd_25,pdac_nsd_23,tubular_cldice_6,tubular_cldice_16
BDMAP_O0000064,76.45095696668001,89.97850714416093,94.13421717885771,80.04101399867194,86.21565187526818,2.0537283376109707,96.0113730378376,83.78410603825735,82.18987884437745,80.10097537019331,100.0,100.0,88.49557522123894,56.31154879140554,80.0,0.0,nan,53.908958141379316,70.72245749320524,63.96519263028336
BDMAP_O0000028,75.74205175201425,89.49961156446203,90.55648975976533,54.69926218138396,76.80955199890185,0.0,70.00567012675373,36.768043924290396,13.582687901585338,21.405347070784845,86.98480553877607,88.02816901408451,nan,45.283018867924525,84.84848484848484,nan,4.232914698479131,15.225859736425335,32.12386745501723,29.01017576318224
BDMAP_O0000258,63.961252199827925,96.44798102624691,95.3330496708247,71.85044899282764,94.26627515808862,0.0,83.00802918037358,85.73626839733095,71.84023233609756,83.3622906400547,97.26775956284153,100.0,75.86206896551725,71.95121951219512,42.66666666666667,nan,61.13924543926923,40.33477832144787,90.62170706006323,80.99114168176568
BDMAP_O0000032,84.43817472616752,97.55404249186894,98.28417424447797,66.13404601830824,89.1569798364338,6.215017891716849,94.71436509501365,68.24329475215922,86.75476741799322,76.31092064111881,91.44981412639406,94.46808510638299,86.20414673046251,79.29833612795048,67.86233640329617,nan,nan,49.93222206903404,90.56621053658499,81.23764343784354
BDMAP_O0000021,78.61567911683174,94.53300330957885,69.51961919453538,83.98060727622371,97.91684512681871,15.735825613462051,93.81017649688067,91.87118932673376,79.37332512455404,68.13418100225002,92.75233437083148,99.47275922671352,81.48148148148148,87.56577125450013,60.3527106466362,0.0,52.41986386443206,74.6291266156084,56.36293097417177,61.44271394250682
BDMAP_O0000036,50.968053895366715,84.4417215392176,88.88976893506022,52.15334567100349,61.793570109810666,0.0,0.0,35.82866296230709,0.6466093744586884,57.211269692146416,20.26219192448872,47.82608695652174,nan,36.36363636363636,69.38775510204081,nan,nan,9.504841531378046,86.21422291687017,65.70427320500761
BDMAP_O0000259,81.246690705477,95.91203616977768,93.91260289089134,72.26357677395599,90.6151430027695,58.56534215848188,63.50109118502019,76.33087441422796,48.24702888642198,81.93197056502336,100.0,100.0,75.51020408163265,70.05649717514125,66.45660269263821,nan,53.08753960482808,0.0,94.9979594670212,91.23620222335704
BDMAP_O0000029,78.38645199404198,98.38187468945102,97.27891409451412,70.4878305641624,89.40592760591838,3.7983038248455117,87.33814324999392,68.81981105443829,59.14075947532571,68.37621817494154,85.03401360544218,96.81528662420382,57.53424657534247,60.431654676258994,56.00000000000001,0.0,nan,14.198937305674212,85.63176149883499,41.55621629793881
BDMAP_O0000003,83.77915508322711,89.7637816968767,90.77035440133864,81.58612935874842,88.39206425083604,45.652992004013385,88.6803364986464,74.3569316346714,47.9850702603901,89.74078211184948,80.82901554404144,97.59036144578313,75.15197568389057,48.4304932735426,74.5820345706999,nan,nan,39.54319874502941,82.65226400353272,85.01550081411241
BDMAP_O0000065,64.80886422440544,90.31789851169366,93.93507165045615,76.82959627491222,69.71900420337835,0.36369782469986195,91.00596551483436,68.52318122579278,54.561745694159654,71.89425020083533,84.0627973358706,100.0,63.888888888888886,96.68874172185431,66.66666666666666,0.0,nan,40.46060216435592,59.05178801454579,44.62635540854612
