case_name,large_nsd_12,large_nsd_10,large_nsd_11,large_nsd_13,large_nsd_17,small_nsd_8,small_nsd_2,small_nsd_3,small_nsd_5,small_nsd_7,vessel_cldice_1,vessel_cldice_9,vessel_cldice_15,vessel_cldice_20,vessel_cldice_21,nonpdac_nsd_24,nonpdac_nsd_25,pdac_nsd_23,tubular_cldice_6,tubular_cldice_16
BDMAP_O0000021,29.987181638913913,36.241499580231164,15.98534867877236,0.0,53.885677986202296,0.0,0.0,5.54920789238735,1.5368237691208928,0.0,64.3168316831683,26.93833597823623,nan,nan,nan,0.0,0.0,0.0,27.449198872782155,18.623046257039803
BDMAP_O0000258,39.068349894655334,44.29558871456721,42.53048706552193,0.0,44.88777640020739,11.055192677194611,7.85415329195682,24.132892050850195,0.0,7.744649282481469,65.3061224489796,4.164780443639657,nan,nan,nan,nan,4.073404970830699,2.2479717731032554,42.028063753285124,36.725669831004986
BDMAP_O0000259,36.37040123439167,17.220035644141863,43.73817223996928,6.030126768042905,36.33120895098657,7.645861605361021,0.0,0.0,0.0,21.904026820800702,44.701769718155994,52.424639580602886,nan,nan,nan,nan,4.452554953783569,1.5931982851271917,26.203295806820037,20.826313722978565
BDMAP_O0000003,56.215041400212094,48.8450479016128,29.287990811589605,25.710583642721947,50.08879523368471,1.083389467430092,15.790750268275374,23.0893325940269,15.194622578241681,16.928992085731345,59.36966867199425,79.27684379488046,nan,nan,25.954198473282442,nan,nan,5.426227859669019,41.5395516365855,49.787365204728
BDMAP_O0000058,44.8220191268579,61.191569302504725,65.72719162010655,33.0261665684344,37.805696518668356,26.3549195092391,8.094704548209638,0.0,12.52744004251852,27.806325268551884,100.0,49.05356423681031,5.813953488372093,nan,nan,nan,2.5566227012628095,0.0,61.83324329191427,38.38836771553334
BDMAP_O0000029,41.11048583823698,55.77353962821048,43.55683502206206,20.715748599963604,54.72610626575071,3.5183135981337195,15.236609512049986,26.405883031667663,5.806322231052775,13.760238978038972,85.03060348408896,75.38461538461539,nan,nan,41.22310305775764,0.0,nan,0.0,51.72485513284164,23.255142654658965
BDMAP_O0000016,39.350403707367924,39.545831184497565,22.046662671275616,0.0,46.10692671070193,0.0,35.23977910168849,0.0,0.0,4.6392852556074855,73.01239970824216,61.585562359007405,nan,nan,nan,nan,0.0,0.0,64.24301690266023,29.87314769168804
BDMAP_O0000049,32.56905154745632,9.474455832406695,22.870625416887396,0.0,28.35734358850111,0.0,0.0,0.9586921555437873,18.32462530125514,1.4429096393358396,85.02376518331155,41.455898953534486,nan,nan,nan,0.0,0.0,0.0,52.39022313274424,8.145603131850525
BDMAP_O0000059,47.371632578165745,64.94156013607463,66.22782861994712,15.58754593640751,53.7421001616458,9.010767569937371,8.202470371909534,0.0,11.724271212371331,20.518888916812045,70.18992568125515,48.83478260869566,nan,19.816184711947994,5.399325084364454,nan,0.0,0.0,55.69745503952387,46.07873847901559
BDMAP_O0000023,34.726074070195914,23.37957629004558,31.444102484712072,0.0,36.31016610500015,33.623531688923585,18.808425618974482,35.29963991137061,0.0,13.978471225536476,86.48506151142354,27.86885245901639,nan,nan,19.51219512195122,0.0,7.18542630904703,0.0,33.069585700944565,32.752782396562814
BDMAP_O0000018,27.991980201990923,6.3705795970094385,0.0,0.0,28.594215870590293,0.0,0.0,0.0,0.0,0.0,nan,8.771929824561404,nan,nan,nan,nan,nan,0.0,47.047752601668016,nan
BDMAP_O0000096,35.384539044084676,11.446871803019533,64.20164943407035,9.611615583815713,16.921030076371203,5.509881617027138,0.0,9.51574170798635,7.016406660062223,26.679923960964963,59.610400468188274,70.18299246501614,nan,nan,nan,nan,nan,0.0,40.8752059116418,1.9633966762499122
BDMAP_O0000038,19.700451375499465,14.73013855961045,4.7137022303289,2.0770878889762083,33.21206551675557,0.0,10.237851390261726,0.0,0.0,0.0,19.97019922370817,6.595884618998402,nan,nan,nan,nan,nan,0.0,41.61894137929193,7.649866931645254
BDMAP_O0000019,37.96511075505652,26.582563710622402,32.2908348389198,24.329483560443492,22.888001999315748,0.0,0.0,0.0,4.543905499895313,21.09824939556439,80.92251209347101,79.32962939232789,nan,nan,nan,0.012048451414733277,0.38791088879387553,0.0,40.20403495710093,10.030014121574903
BDMAP_O0000012,35.53360895376269,28.205056619565937,34.087761040743835,0.21044430527054772,43.69979208187966,0.0,0.0,31.29659155911537,0.0,0.0,60.74326115019962,40.56815350112136,nan,nan,nan,nan,0.0,0.0,32.85184177280207,7.310248338579924
BDMAP_O0000046,21.507281780442842,21.10682957639973,16.957492327686396,2.902185226511807,32.50965336592082,0.0,0.0,0.0,0.0,0.0,8.284023668639055,28.45368916797489,nan,nan,nan,nan,0.0,0.0,25.68208855957209,41.266207399363104
